id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48912E+18,Thu Feb 03 06:23:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess klo ga ptm rugi bandar 😃😃,kalau ga ptm rugi bandar,in,0,0,wanjaimidyear,,,schfess,she/her,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:23:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf yg dukung ptm angkat tangan!!,dukung ptm angkat tangan,in,0,0,favorsehun,,,convomf,EXO Planet,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:23:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@schfess ptm terus tiap ulangan pjj it's my dream mas,ptm ulangan pjj it s my dream mas,in,0,0,jianchoux,,,schfess,"semarang, indonesia",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess gue cape kalo pjj ngasih tugas doang, materi jarang bgt sekalinya ngasih materi susah dimengerti, jadi 50% aja. kalo udah bener"" aman pgn bgt ptm 100%",saya capek kalau pjj tugas doang materi jarang bnget sekalinya materi susah dimengerti saja kalau udah benar aman pgn bnget ptm,in,0,0,allaricee,,,schfess,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess aku tim ptm 50% klo full cape dan kyk bakalan beresiko bgt, klo pjj ntar gue bodoh",tim ptm kalau full capek beresiko bnget kalau pjj saya bodoh,in,0,0,spidergurlz,,,schfess,🌏,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @S4fitr1HS: Pendidikan memang penting, tapi keselamatan jauh lebih penting.

Pemkab Pesawaran tutup kembali Pembelajaran Tatap Muka (PTM…",pendidikan memang keselamatan pemkab pesawaran tutup pembelajaran tatap muka ptm,in,0,10,otnayramitsme,,,S4fitr1HS,"Victoriuos Queen, DL",
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pertemuan Tatap Muka (PTM) belajar-mengajar di sekolah telah di mulai. Namun selalu ingatkan si kecil ya Moms, untuk selalu mematuhi protokol kesehatan sebagai upaya perlindungan dari penyebaran Covid-19.

#PatuhDisiplinProkes
Vaksinasi Cegah Pandemi https://t.co/A1Y3zWHNfj",pertemuan tatap muka ptm belajar mengajar sekolah ingatkan si kecil moms mematuhi protokol kesehatan sebagai perlindungan penyebaran covid cegah pandemi,in,0,0,pipafaustin2,FALSE,PatuhDisiplinProkes,,"Nusa Tenggara Timur, Indonesia","[[118.927002, -11.007615], [125.193333, -11.007615], [125.193333, -8.063357], [118.927002, -8.063357]]"
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm.... masuk siang lagi,ptm masuk siang lagi,in,0,0,steyeotype,,,convomf,she/her,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:22:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tonangardyanto: https://t.co/u6rSE9Q1Ij

Gubernur DKI Jakarta Anies Baswedan mengajukan usulan untuk menghentikan pembelajaran tatap mu…",dki jakarta anies baswedan mengajukan usulan menghentikan pembelajaran tatap,in,0,15,duschamara,FALSE,,tonangardyanto,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess Ptm pokoknya,ptm pokoknya,in,0,0,naviereden,,,schfess,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GratisTerbaik: Informasi dari grup kami.

Banyak sekolah yang kembali menutup PTM dengan alasan ada yang positif Covid. Tidak ada bukti…",informasi grup sekolah menutup ptm alasan positif covid tidak bukti,in,0,251,SumandoGaek,,,GratisTerbaik,My Sweet Home,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sheriutami: @StopPlandemit Ini pernyataan mas mentri @nadiemmakarim gak dianggap apa perihal PTM

Sadar yuk...
Generasi sekarang sedang…",pernyataan mas mentri tidak dianggap perihal ptmsadar yuk generasi,in,0,1,StopPlandemit,,,"Sheriutami, StopPlandemit, nadiemmakarim",,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomf ptm lahh,ptm lahh,in,0,0,MNJEONGl,,,convomf,rant #,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ptm malah jd banyak tugas aneh 🤬,ptm tugas aneh,in,0,0,bornfordk,,,,caratonly.,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf di daerahku udah level 3 ,ada anak sekolah yang udah kena covid juga ,tapi ptm tetep jalan tu ,aturan si di liburin yaa sebelum makin luas lagi penyebarannya",daerahku udah level anak sekolah udah kena covid ptm jalan tu aturan si liburin yaa luas lagi penyebarannya,in,0,0,inupie12,,,convomf,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:21:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/Q2vVg4aBFZ

Disdik DKI Jakarta mengakui pihaknya menerima laporan ada sekolah yang memaksa orang tua murid supaya mengizinkan anaknya mengikuti pembelajaran tatap muka.",dki jakarta mengakui menerima laporan sekolah memaksa tua murid mengizinkan anaknya mengikuti pembelajaran tatap muka,in,1,0,semiaji_w,FALSE,,,Indonesia.,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@collegemenfess buat ptm ga cukup, kalo buat daring cukup",ptm ga kalau daring,in,0,0,flowerxsunshine,,,collegemenfess,,
,,,,,,,,,,,,,
1.48912E+18,Thu Feb 03 06:20:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",walopun suka ptm tapi agak ngeri juga ptm kalo lagi begini pls mana yg namanya jaga jarak itu hoax kalo di sekolah https://t.co/3nxsyA4sJQ,walopun suka ptm agak ngeri ptm kalau lagi begini pls namanya jaga jarak isu bohong kalau sekolah,in,0,0,cityxhill,FALSE,,,broken english,
,,,,,,,,,,,,,
