id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.4888E+18,Wed Feb 02 08:44:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jokowi @Disdik_DKI mohon menjadi pertimbangan terkait PTM di jakarta mengingat saya lebih mengkhawatirkan kesehatan anak anak kami saat berlangsungnya PTM https://t.co/VvNpp7fGDj,mohon pertimbangan terkait ptm jakarta mengingat mengkhawatirkan kesehatan anak anak berlangsungnya ptm,in,0,0,Rubenzra,FALSE,,"jokowi, Disdik_DKI",Jakarta,"[[106.814694, -6.159043], [106.8361896, -6.159043], [106.8361896, -6.1317957], [106.814694, -6.1317957]]"
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:44:44 +0000 2022,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#Puan Minta Pelaksanaan PTM 100 Persen Dievaluasi, Aspek Kesehatan Anak Harus Jadi Prioritas - https://t.co/J21vXiaVbA 
#PuanMaharani

https://t.co/xYYpgEMUNi",pelaksanaan ptm dievaluasi aspek kesehatan anak harus prioritas,in,0,0,PUANnews,FALSE,"Puan, PuanMaharani",,"Gatakrejo, Nguter, Sukoharjo",
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:44:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ginfrcss kedepannya bakal jarang ato bhkan gabakal main lagi. soalnya udah ptm,kedepannya jarang bhkan gabakal main ptm,in,0,0,hppymcd,,,ginfrcss,,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:44:27 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@wuffyunho PLS AKU JG DAH NYAMAN PTM tp 2 minggu lalu di sekolahku ada yg + jd sampe skrg pjj lagi😭😭😭 pengen ptm aja biar bisa ktm temen + jd lebih ngerti pelajarannya hua,pls jga deh nyaman ptm sekolahku skarang pjj pengen ptm biar ktm teman mengerti pelajarannya hua,in,0,0,jswyunie,,,wuffyunho,she/her 17 multi rcbyf♡,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:44:24 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BeritaTerpopuler 
Khawatir Terpapar Covid-19 di Sekolah, Wali Murid Minta Pemkot Depok Menghentikan PTM
#ptm100persen
#klustersekolah
#tanggapanorangtua
https://t.co/FI8syTAxkM",khawatir terpapar covid sekolah wali murid pemerintah kota depok menghentikan ptm,in,0,0,jpnncom,FALSE,"BeritaTerpopuler, ptm100persen, klustersekolah, tanggapanorangtua",,Indonesia,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:44:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alah besok ptm 50% lagi,alah besok ptm,in,0,0,harucoldw,,,,she/her 2OO4 | INFJ-A ,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:43:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",udh cape bgt ptm https://t.co/EIAKpa5my9,capek bnget ptm,in,0,0,bsnmales,FALSE,,,she/her,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:43:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess Saya nderrr, padahal dah nyaman ptm malah pjj lagi huhu",nderrr deh nyaman ptm pjj huhu,in,0,0,olngkkh3e,,,subschfess,"she/her, mulfand, marvel, en-",
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:43:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yaelah PTM 50% lagi 😔😔😔
padahal enak 100% 😭",yaelah ptm enak,in,2,0,flowercaren,,,,penulis au,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:43:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Udah semangat mau PTM, tapi baru ingat 🙏🏻 https://t.co/muImcNaew3 https://t.co/y3bZWEZYol",semangat ptm ingat,in,0,0,punyaBandiie_,FALSE,,,Gotham,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:43:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ehiya baru inget tadi walas gue bilang mingdep mau ptm 100%? Kok gue ga seneng ya malah takut..,ehiya inget walas bilang mingdep ptm ga seneng takut,in,0,0,wonNseven_4,,,,,
,,,,,,,,,,,,,
1.4888E+18,Wed Feb 02 08:42:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@byancla @Aylayass @puanmaharani_ri Aku tim PTM bener"" susah banget klo online kudu belajar 2z tp klo liat kasusnya gini setuju klo daring",tim ptm benar susah banget online harus belajar z lihat kasusnya gini setuju daring,in,0,0,lumisteroid,,,"byancla, Aylayass, puanmaharani_ri",,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:42:40 +0000 2022,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Omicron Naik, PTM di Kota Bandung Dievaluasi https://t.co/orwmtLlR5D",omicron ptm kota bandung dievaluasi,in,0,0,kangandribdg,FALSE,,,"Bandung, Indonesia",
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:41:56 +0000 2022,"<a href=""http://www.jawapos.com"" rel=""nofollow"">Jawapos.com auto tweet</a>","Ada Kematian Omicron Pada Anak, Segera Tunda PTM! https://t.co/eJSxxNeh5p",kematian omicron anak tunda ptm,in,0,0,jawapos,FALSE,,,"Gedung Graha Pena Lt.10, Jl. R",
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:41:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MalaKlose: Vaksin jd syarat PTM katanya.. Dah maksa anak2 org disuntikin sampe ada yg pake tentara, PTMnya balik ke online lagi? Atur g…",vaksin syarat ptm katanya deh maksa anak disuntikin pakai tentara ptmnya online atur g,in,0,2,abinuna,,,MalaKlose,,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:41:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mouldie_sep: Ada satu sekolah di Bekasi
PTM ditutup pemerintah
Tapi tetep masuk
Ngga usah pake seragam
:(

Kenapa tetep PTM? Karena mos…",sekolah bekasiptm ditutup pemerintahtapi masukngga perlu pakai seragamkenapa ptm mos,in,0,208,calelvnda,,,mouldie_sep,,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:41:04 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pemprov DKI Siapkan Diskresi soal PTM Jika Kasus Covid-19 di Atas Lima Persen https://t.co/TAX0TuDvLA,pemprov dki siapkan diskresi ptm kasus covid,in,0,0,merdekadotcom,FALSE,,,Indonesia,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:40:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pokonya jgn sampe ada pengumuman balik pjj lagi pls uda keburu nyaman ptm,pokonya jngn pengumuman pjj pls uda terlanjur nyaman ptm,in,0,0,wuffyunho,,,,SHE/HER 16 ♡,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:40:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mouldie_sep: Ada satu sekolah di Bekasi
PTM ditutup pemerintah
Tapi tetep masuk
Ngga usah pake seragam
:(

Kenapa tetep PTM? Karena mos…",sekolah bekasiptm ditutup pemerintahtapi masukngga perlu pakai seragamkenapa ptm mos,in,0,208,dark_twistyy,,,mouldie_sep,,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:40:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenapa ya giliran ptm jerawat suka muncul, giliran pjj gini jerawat jarang muncul hadeh",giliran ptm jerawat suka muncul giliran pjj gini jerawat jarang muncul hadeh,in,0,0,airkerant,,,,"fiya, semi rant",
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:40:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Di tempat gw sekolah"" sd smp yg ptm udah pada kena🙃 https://t.co/EntEPyxX9K",sekolah sd smp ptm kena,in,0,0,richnunaa,FALSE,,,,
,,,,,,,,,,,,,
1.48879E+18,Wed Feb 02 08:40:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kpan ptm ny lg klw gni.... w agak agak trauma,kpan ptm ny gni w agak agak trauma,in,0,0,neptoonoust,,,,bahagia di jerman,
,,,,,,,,,,,,,
