id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.48915E+18,Thu Feb 03 08:19:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@onyoursunoo Sama soalnya gegara ptm,gegara ptm,in,0,0,bougardens,,,onyoursunoo,🇮🇩,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:19:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sp kangen ptm ???,sp kangen ptm,in,0,0,onlypril,,,,hoon's ,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:18:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",semenjak ptm saya jadi jarang baca au,semenjak ptm saya jarang baca au,in,0,0,ilyhaechlee,,,,suka cowo fiksi,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:18:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess PTM, krna emng lbih ngrti klau d jlsin lngsung",ptm karna memang lbih ngrti klau jlsin lngsung,in,0,0,nayaiyanaya,,,subschfess,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:18:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTM diberhentikan, konser diperbolehkan 😁😁.. https://t.co/57RkDP2hdR",ptm diberhentikan konser diperbolehkan,in,0,0,JenongTakMenong,FALSE,,,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:17:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@potahoex feeling gue gajadi ptm deh...,feeling gue gajadi ptm deh,in,0,0,thisisfadhel,,,potahoex,INA,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:17:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm sesi siang antara ngantuk campur laper,ptm sesi siang antara ngantuk campur laper,in,0,0,henderxy_,,,,WayZenNi,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:17:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jeonwonwoq ENAK PTM SERIUS DEH tp kl ulangan nya ya skip shshhsh,enak ptm serius deh kalau ulangan skip shshhsh,in,0,0,JSJUN3O1O,,,jeonwonwoq,,
,,,,,,,,,,,,,
1.48915E+18,Thu Feb 03 08:17:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess ptm, seenggaknya ada materi yang masuk walau sedikit.. pjj tuh beneran susah banget buat bagi waktu belajarnya kalau aku pribadi",ptm seenggaknya ada materi masuk walau pjj tuh beneran susah banget belajarnya kalau aku pribadi,in,0,0,keumjpg,,,subschfess,𝖲𝖧𝖤/𝖧𝖤𝖱,
,,,,,,,,,,,,,
