id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:28:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","we kangen bngt pdhl br kmrn ptm, KANGEN GANGGUIN PREMA AJUS HUEEEEEE",we kangen bngt kemarin ptm kangen gangguin prema ajus hueeeeee,in,0,0,Iiuyangqis,,,,do not follow this acc,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:28:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sccumma Emg kita kyknya bakal gt ga sih 😭😭

Sekolah gw dari yg semangat bgt ptm 100% sekarang katanya lg lockdown selama 2 minggu terakhir",memang kyknya sih sekolah gue gt dari semangat banget ptm sekarang katanya lagi lockdown,in,0,0,cetenotpete,,,sccumma,Ｃａｒａｔｌａｎｄ | she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:28:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@4ivengers HAH KOK ENAK PTM, AING DARING",hah enak ptm aing daring,in,0,0,tellmeasecretss,,,4ivengers,"Grimmaulde Place, number 12.",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:28:33 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tumben @fadlizon punya akal sehat untuk mengajak orang menggunakan akal sehat. https://t.co/yjlC8pF6ni,tumben punya akal sehat untuk mengajak menggunakan akal sehat,in,0,0,8RUTU5,FALSE,,fadlizon,Jakarta,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:28:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harusnya kalo berani mencetuskan ptm 100% sih ya udh siap dong penanggulangannya kek gimana. ini tempat karantina aja kaga disediain trs kalo seumpa ada yang positif gimane dah? masa mau ttp di kosan meanwhile ga dia doang yang tinggal disitu,harusnya kalo berani mencetuskan ptm sih udah siap penanggulangannya seperti karantina aja disediain kalau seumpa ada positif gimane dah ttp kosan meanwhile doang tinggal disitu,in,0,0,coffeecainee,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:26:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @novifath: Kalo emang harus PJJ di situasi kek gini , aku dukung deh. Walaupun lebih suka PTM. Karena ini tiap hari dikepung orang-orang…",kalo emang harus pjj situasi kek gini aku dukung deh walaupun suka ptm karena dikepung,in,0,1,dindaaaAD,,,novifath,DKI Jakarta,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:26:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ALAHHH GA MOOD ANJIR PTM MAU 50% LAGI,alahhh mood anjir ptm lagi,in,0,0,444meyn,,,,,
,,,,,,,,,,,,,
1.49E+18,Thu Feb 03 07:52:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sepertinya semester ini ptm adalah ide buruk,semester ptm ide buruk,in,1,1,quwurencia,,,,ً,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:25:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MANA SEMINGGU PTM SEMINGGU PJJ LAGI GWE KSL BNGT SIAL,ptm pjj lagi gwe ksl bngt sial,in,0,0,hiyyiedaily,,,,♡ing xiaohiyyih,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:25:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baru juga seneng ngerasain ptm, eh skrng malah gini lagi hdehh 🙄 https://t.co/UfU5c8a9IB",seneng ngerasain ptm eh skrng bahkan gini lagi hdehh,in,0,0,flowerrfluff_,FALSE,,,read card byf! ➡️ ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:24:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ketika udah seneng mindep mau pembelajaran ptm 100% ehhh malah gk jd dan rasanya kek jsbadndmks whyyy ad senang (gk ketemu guru killer) tp jg ad sedih (gk ketemu teman2) sksks serba salah astaga😩,udah seneng pembelajaran ptm ehhh bahkan seperti jsbadndmks whyyy ada senang ketemu guru killer ada sedih ketemu teman sksks serba salah astaga,in,0,0,jngwoncurry,,,,,
,,,,,,,,,,,,,
1.49E+18,Thu Feb 03 07:44:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mau balik ke ptm plis :(,ptm plis,in,0,0,dekyungcoty,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:24:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GUE GA MAU PJJ ASLI, lebih milih ptm tapi jamkos dripada pjj",gue pjj asli milih ptm jamkos pjj,in,0,0,yywnaa,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:23:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@leendino Ooo sama nih dom ku jg zona merah tapi sekolah msh ada niat balik ptm 😭😭, stay safe yaaa",ooo dom zona merah sekolah ada niat ptm stay safe yaaa,in,0,0,cetenotpete,,,leendino,Ｃａｒａｔｌａｎｄ | she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:23:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mau ptm aja ribet banget persyaratannya,ptm aja ribet banget persyaratannya,in,0,0,veanoa_,,,,she/her • 01l,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:23:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@joshujiee Emg blm pernah ptm ato balik pjj lagi?,emg blm ptm pjj lagi,in,0,0,cetenotpete,,,joshujiee,Ｃａｒａｔｌａｎｄ | she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:23:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ngga usah ptm 50% lahh, pjj aja udh ampe lulus 🙂",usah ptm lahh pjj aja udh ampe lulus,in,0,0,gendmut,,,,DANA/QRIS.,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:22:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gua mau ngomong “besok ptm anjing bangun pagi woi?” juga ga mempan😭 https://t.co/Xbf8oiz2vh,gua ngomong besok ptm anjing bangun pagi woi mempan,in,0,0,sychopathicrain,FALSE,,,she ✰,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:22:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@wolfbitieee enakan ptm lah,enakan ptm,in,1,1,scftysh,,,wolfbitieee,she/her.,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:22:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hari trakhir PTM harus banyak jajan banyak foto 😗,trakhir ptm harus banyak jajan banyak foto,in,0,0,nqctxphilix,,,,Neo City,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:22:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di hari terakhir PTM kmren dah nangis aku,ptm kmren dah nangis aku,in,0,0,chenle__kiyowo,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:21:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess aku mau ptm 50% !!! pls kangen bgt,aku ptm pls kangen bgt,in,1,0,miladuez,,,schfess,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:21:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cetenotpete waktu itu udh ptm, cuman di daerah ku lagi zona merah",udh ptm cuman daerah lagi zona merah,in,0,0,nasungcalv,,,cetenotpete,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:21:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ketek_biass aq lebih suka ptm, dpt uwang saku byeeee🥰🥰🥰🥰🤗😌🤪",aq suka ptm dpt uwang saku byeeee,in,0,0,bunnydoyiechi,,,ketek_biass,ochi here ✌🌈,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:21:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pdhl ya, klo ptm mah pasti banyak jamkos ini... cpetan ptm lagi donk 😓",pdhl klo ptm mah banyak jamkos cpetan ptm lagi donk,in,0,0,aylste,,,,hatimu ea,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:21:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ini lah mengapa sy lebih suka PTM,sy suka ptm,in,0,0,oifelixz_,,,,ka jaya ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:20:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf Gw sih mau pjj aja , soalnya ptm ga punya temen. Mainnya circle''an. Mau ikyt gabung responnya pada gimana gitu, kaya dikacangin trys",gw sih pjj aja soalnya ptm temen mainnya circle an ikyt gabung responnya gitu kaya dikacangin trys,in,0,0,gracehaero,,,convomf,bikini botom,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:20:50 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YAAA GUA SEDIKIT NYAMAN PTM SI https://t.co/zRcHoL87WD,yaaa gua nyaman ptm si,in,0,0,trvisO4,FALSE,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:20:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PemkotMalang @adisukardi @Dikbudmalangkot @yusufgunawan @ipoksamidub @pkm_cisadea Semoga smua sekolah bisa menyikapi dg bijak dan cepat mengambil keputusan terkait temuan disekolahnya utk kasus aktip biar ga nyebar.btw pie min keputusan SE PTM 50% di kota malang? Kok gak ada kabar?,semoga smua sekolah menyikapi dg bijak cepat keputusan terkait temuan disekolahnya untuk kasus aktip biar nyebar btw pie min keputusan ptm kota malang ada kabar,in,0,0,old_soldier1023,,,"PemkotMalang, adisukardi, Dikbudmalangkot, yusufgunawan, ipoksamidub, pkm_cisadea",NKRI,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mamam tuh SKB 4 menteri. Dl pas yg vaksin br org dewasa, 18 tahun k atas. Anak” umur dibawahnya yg malah harus masuk. Giliran banyak yg kena br anak” umur 6 tahun k atas divaksin. Tp ttp anak usia PAUD wajib PTM. Ini begimana cb pikirannya. https://t.co/iKjRQ1omJF",mamam tuh skb menteri pas vaksin dewasa anak umur dibawahnya bahkan harus masuk giliran kena anak umur divaksin tp ttp anak usia paud wajib ptm begimana cb pikirannya,in,0,0,anorexicats,FALSE,,,"Jakarta, ID",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eug sih ogah ya ngizinin adek gw ptm kalo kondisinya begini. https://t.co/QTBvnxbCrM,eug sih ogah ngizinin adek gw ptm kalau kondisinya begini,in,0,0,T0iletseatbr0ke,FALSE,,,Indonesia,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cetenotpete ptm tp skrg libur,ptm skrg libur,in,0,0,hongjoshluv,,,cetenotpete,04 • he/him,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IH MENDING PJJ DAH DARI PADA PTM 50%,ih mending pjj dah dari ptm,in,0,0,KxGiraffe,,,,hatinya,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SINDOnews Jangan Menunggu Meledak baru distop, stop PTM agar tidak meledak 
NAMANYA JUGA ANAK ANAK, WAJAR SAJA 
PTM Tidak Distop ? Begini Fakta Yang Terjadi. Di Sekolah Prokes Bisa Dikontrol di Luar Sekolah ? Apalagi Guru Guru, Boosternya Sudah Sangat Terlambat 
https://t.co/hCssmAOKqS https://t.co/CpK9e3txoQ",jangan menunggu meledak distop stop ptm agar meledak namanya anak anak wajar saja ptm distop begini fakta sekolah prokes dikontrol sekolah guru guru boosternya terlambat,in,0,0,BangsaGuru,FALSE,,SINDOnews,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:19:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@odetohanniee Emg blm mulai ptm ato ada yg positif jadi pjj lg?,emg belum ptm ada positif pjj lagi,in,0,0,cetenotpete,,,odetohanniee,Ｃａｒａｔｌａｎｄ | she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:18:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cetenotpete ptm tp meliburkan diri xixi,ptm tp meliburkan xixi,in,0,0,joshualouvie,,,cetenotpete,caratland ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:18:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ljnchoco Enak ptm ga sie, dapat uang jajan😭",enak ptm sie uang jajan,in,0,0,xxasj_i,,,ljnchoco,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:18:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dah seneng2 kmrn ptm eh bngst di ruqyah dulu seminggu,dah seneng kemarin ptm eh bngst ruqyah,in,0,0,dinojunn_,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:18:19 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alo guys seharusnya gw hari ini ptm tp krn gw lg gaenak badan kurang fit jd gw ikt pjj di rmh,alo guys seharusnya gw ptm tp krn gw lagi gaenak badan kurang fit gue ikt pjj rumah,in,0,0,youvlnsshx,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:18:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahehsgehe padahal udah seneng bisa sekolah bareng dia soalnya pas ptm 50%  gak ketemu,, ehh pjj lagi 🤬",ahehsgehe udah seneng sekolah bareng soalnya pas ptm ketemu ehh pjj lagi,in,0,0,caneciia,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess pjj pengen pjj, ptm pengen ptm🥴😻",pjj pengen pjj ptm pengen ptm,in,0,0,idunnowhtimean,,,subschfess,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Askrlfess Yg bikin aku ga percaya indonesia bisa mulai ptm :),bikin aku percaya indonesia ptm,in,0,0,archerixx_,,,Askrlfess,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@wonIucu aku harusnya ppj cuma 2 minggu tp diperpanjang sampe 1 bulan 😿😿😿 aAAA MAU PTM 😿,aku harusnya ppj tp diperpanjang sampe aaaa ptm,in,0,0,vrsuhce,,,wonIucu,she/her ✦ ni-ki & jay enthu !¡,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walau aku males sekolah, tpi g gini juga kali woi masa PTM 50% lagi😭",walau aku males sekolah tp g gini woi ptm lagi,in,0,0,mintzeuu,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm jadi 50% trs dipisah anak absen atas sm absen bawah. tapi temen gue adanya di absen atas dan gue absen bawah :((,ptm dipisah anak absen absen temen gue absen gue absen,in,0,1195,cheesypisy,,,,she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:11 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@xxasj_i iyaa, tp sekolahku dari awal emg cuma 50% ptm dan itupun bebas pilih mau ptm/pjj tapi aku pilihnya pjj hehe jadi aku gapernah ptm👍🏻",iyaa tp sekolahku dari awal emg ptm itupun bebas pilih ptm pjj aku pilihnya pjj aku gapernah ptm,in,0,2,ljnchoco,,,xxasj_i, 𝘀𝗵𝗲 / 𝗵𝗲𝗿 ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:17:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess Baju rumah lah lo semua alias SAYA IRIII MAU PTM JUGAA https://t.co/I2WgEysi7e,baju rumah alias saya iriii ptm jugaa,in,0,0,RaphaelRay0404,FALSE,,schfess,jakarta,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 02:16:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GAHunterFess Pengen beliin anak masker aja sih, soalny dia udh mulai PTM setiap hari🙈",pengen beliin anak masker aja sih soalny udh ptm,in,0,0,bigwin123410,,,GAHunterFess,"Boyolali, Indonesia",
,,,,,,,,,,,,,
